imagem,ground_truth,detectado,acerto
20210204_135055177210_jpg.rf.aa98c1979e975603845d57501f463a37.jpg,PJR4G71,PJR4G71,True
20210204_135055177210_jpg.rf.ec911c61516880b83ad4854a1322b199.jpg,PJR4G71,PJR4G71,True
20210204_135055693816_jpg.rf.8ef09ad4f7e82b6062245f3c4bdb2ca7.jpg,NMD1D00,NMD1D00,True
20210204_135056010276_jpg.rf.e80e2464c53f5ea42e542f82e9e9b957.jpg,JSL7576,JSL7576,True
20210204_135056827125_jpg.rf.0c6cefb553d262bc0b0953129a38efd0.jpg,OUV6246,OUV6246,True
20210204_135056827125_jpg.rf.0e5696ebc6679529fd36930a2d98fe14.jpg,OUV6246,OUV6246,True
20210204_135058683171_jpg.rf.379629182186c634ba57daab37612ee8.jpg,JMM5925,JMM59265,False
20210204_135100107918_jpg.rf.3ac55690c8a6cd22f476205080ed16ce.jpg,BCS1G26,BCS1G26,True
20210204_135100889757_jpg.rf.3ed1c6cfc8663cd1953d186f8c2bffb2.jpg,OOF84OO,OOF84OO,True
20210204_135102240097_jpg.rf.ac640537ab730abf0d4ad97e234d5d1a.jpg,NZMO853,NZNMO853,False
20210204_135104088064_jpg.rf.36f350120822c1fb9a843f262a5e8a3d.jpg,OLF5OI9,OJF5OI9,False
20210204_135108706506_jpg.rf.63d2ea67d6e51fb99e06a51710c47646.jpg,PLA47O2,PLA47O2,True
20210204_135108706506_jpg.rf.d821771c2fcb65c639462fd541acd2f1.jpg,PLA47O2,PLA47O2,True
20210204_135109054228_jpg.rf.cfbf8c17b47ca122e92a45fe1ef65f37.jpg,FNJOO36,FNJOO36,True
20210204_135109170124_jpg.rf.118352f0af05ebb62d27875b7114a784.jpg,OKU9349,OKU9349,True
20210204_135109170124_jpg.rf.b3d728a336e4faf1aa16f4645262443b.jpg,OKU9349,OKU9349,True
20210204_135109355067_jpg.rf.2d0d3f371f2883ead182ba6b1a1fe0dc.jpg,OZC92OO,OZ2892OO,False
20210204_135109508687_jpg.rf.3e2acc9133e47128fc1f90041173e805.jpg,DQH557I,DQH557I,True
20210204_135109608976_jpg.rf.e2ee15e42531c8d36cd235bfec413bb8.jpg,DQH557I,DQH5257I,False
20210204_135110032933_jpg.rf.d6d6c9c91f545a2a16a9e8c8d424d6dd.jpg,NTU3IO3,NTU3IO3,True
20210204_135110476302_jpg.rf.9157dd6164baa7a4df595332ca742fb3.jpg,PKDI4O9,PKDI4O9,True
20210204_135110980646_jpg.rf.a7f0b4d0a66b58bda5c88c318c759abf.jpg,JSO6I2O,JSO6I2O,True
20210204_135110980646_jpg.rf.fbb56047451bc9de17466436656a9aab.jpg,JSO6I2O,JSO6I2O,True
20210204_135111402479_jpg.rf.610c1b9f545f67dd3f0b21212cc8786a.jpg,JMR4I57,JMR4I57,True
20210204_135112377536_jpg.rf.923332db9407a7e2fc9785c210a5c68e.jpg,JOL9796,JOQJ9796,False
20210204_135112669780_jpg.rf.38c29a7277195209cf0af6b9f7cf9b53.jpg,PKM2562,PKM2562,True
20210204_135113468189_jpg.rf.1891b84d0f86d6889b8d6becf26b7d35.jpg,JRV96OI,JRV96OI,True
20210204_135113754003_jpg.rf.a1cb7016d18f9720aee0e67ec13111de.jpg,PEP8868,PEP8868,True
20210204_135113968169_jpg.rf.62b6892ce131e4b12882c7586205d448.jpg,OKP8I48,OWKP8I48I,False
20210204_135113968169_jpg.rf.a4b54934961f8894276183d061eeb6f8.jpg,OKP8I48,OKP8I48I,False
20210204_135115540455_jpg.rf.2e5ac52052122adb2eb0c2e9a0c04d44.jpg,OLA9J92,OLA9J92,True
20210204_135116490696_jpg.rf.b4fa4d6468131ae024b2221c9101ece5.jpg,JMOI599,JMOIS599,False
20210204_135116548695_jpg.rf.cd7649d5e19c2e4809a2ed4984237fc0.jpg,JMOI599,JMOI599,True
20210204_135117612388_jpg.rf.91077e6468094784c6d3a804c736f23e.jpg,NNAI556,NNAI556,True
20210204_135118360508_jpg.rf.20ee83acbd1205e7e8f0e1eabeaa6fde.jpg,MUK8OI2,MUX8OI2,False
20210204_135121548698_jpg.rf.3903260c40989459b207aaecbfe5d48e.jpg,HXV9O4I,HXV9O4I,True
20210204_135122060701_jpg.rf.146104d948b13a77abb6f70d9b5b05d7.jpg,EYN7553,EYN7553,True
20210204_135123068778_jpg.rf.524bc5e349e5fbcc54fe7c6074217a42.jpg,PZX7487,PZX7487,True
20210204_135123300895_jpg.rf.040018767f7624e7f18b0a2fb2022d16.jpg,BYEO384,BYEO384,True
20210204_135123592989_jpg.rf.888ecc93f8385dca06dc595c8fe0c253.jpg,KHQ2922,KHQ2922,True
20210204_135124374926_jpg.rf.33eeb6b89620b7dcc89fab1a788481fd.jpg,OQC1D36,OQC1D36,True
20210204_135124374926_jpg.rf.669235b5deb791d246e6851dc8c3ca99.jpg,OQC1D36,OQC1D36,True
20210204_135124758934_jpg.rf.2f9a32c89c3dd8c282ef5da89a45f313.jpg,GXVOOI3,GXVOOI3,True
20210204_135124758934_jpg.rf.33b531ffa904fd80ddc8e41c12338904.jpg,GXVOOI3,GXVOOI3,True
20210204_135124813822_jpg.rf.351bf5da76d5a4cd845f991e9acebcae.jpg,GXVOOI3,GXVOOI3,True
20210204_135125061256_jpg.rf.54d8bf0f13a915ee24c2689464d471d9.jpg,OZM9753,OZM9753,True
20210204_135125267337_jpg.rf.0a483e03ab0c851f23358c6d78a7d978.jpg,OVA662O,OVA662O,True
20210204_135127357889_jpg.rf.fb5de28f7de2a9a0a5db0721f3e70b26.jpg,PLB69O7,PLB69O7,True
20210204_135127712133_jpg.rf.3bde8454c9e40ca537b8edfa993da83d.jpg,EJB3I24,3EJB3I24,False
20210204_135128059274_jpg.rf.f254a179fd395c4244fe80ebe41296c5.jpg,PJD2OI5,PJD2OI5,True
20210204_135128541346_jpg.rf.dfd697c6192c84a6c4160b9cfa7ece61.jpg,DRG3728,DRG3728,True
20210204_135128609347_jpg.rf.1014d2d5239ae399afdc4719e0ebd3c4.jpg,EUZ2E88,EUZ2E88,True
20210204_135128670348_jpg.rf.a13b4f2c379128e157a0e92366658d19.jpg,NZU6682,NZU6682,True
20210204_135128730346_jpg.rf.650dc54a4a43c0bbb708ea73f8c168df.jpg,NZU6682,NZU6682,True
20210204_135128789608_jpg.rf.40877a4237f787325aa84f3b6ef62352.jpg,NZU6682,NZU6682,True
20210204_135128857459_jpg.rf.29cba0daee24707b7bffe5eb290680ca.jpg,OZU8B62,OZU8B62,True
20210204_135130061759_jpg.rf.08ab136e1383ba91273326cc5efe3cb9.jpg,3AB67Z4,3AB67Z4,True
20210204_135130061759_jpg.rf.38a7b872433564faa2f7bc6ddc32df71.jpg,A3B67Z4,A3B6Z74,False
20210204_135130361769_jpg.rf.eca17dbd6061433f8a237c169f63e20e.jpg,JOW8454,JOW8454,True
20210204_135130662607_jpg.rf.a75bde0d39567568ae7f16abb824c0e9.jpg,BZS2482,8BZS2482,False
20210204_135130831894_jpg.rf.62e06fc9f1575b2791db2943c7521659.jpg,JMD4463,JMD4463,True
20210204_135130831894_jpg.rf.ce34be82a320136adf4d35a4229541ba.jpg,JMD4463,JMD4463,True
20210204_135131695898_jpg.rf.714ede8d990baafb99b60570586b1339.jpg,JMU8I84,JMU8I84,True
20210204_135131695898_jpg.rf.ad65f9debe6c44bc9addc178c8966a15.jpg,JMU8I84,JMU8I84,True
20210204_135131965207_jpg.rf.63a80b186bc0b2508e83f6a1a1f83b24.jpg,FEV833I,FEV833I,True
20210204_135132065481_jpg.rf.aa95e476798991965f5b5ce4d0f282dc.jpg,FEV833I,FEVB33I,False
20210204_135132729520_jpg.rf.7f12401c824a4e3e33318767cbd9831c.jpg,PJC35I2,PJC35I2,True
20210204_135132798548_jpg.rf.80168344548dab6dddc4f514d338b767.jpg,NYM4B92,NYM4B92,True
20210204_135132798548_jpg.rf.ce5bf76091ddecb7612f789761609f15.jpg,NYM4B92,NYM4B92,True
20210204_135132798548_jpg.rf.ce5efb908009b0e46a228220b476442d.jpg,NYM4B92,NYM4B92,True
20210204_135133914094_jpg.rf.a099db844acf8b213fb89fe177de07bc.jpg,DNO4O74,DNO4O74,True
20210204_135134639800_jpg.rf.40654090d3c6037828771b4a1224f823.jpg,GLL4672,GLL4672,True
20210204_135135203318_jpg.rf.a587be95015e163540cf36a92510611d.jpg,EANIO39,EANIO39,True
20210204_135135423210_jpg.rf.207aaceb6e94c53d38aca90eb27038a0.jpg,FYK2B08,FYK2B08,True
20210204_135135788972_jpg.rf.18a9e4120d9f05646ddb1cde14e3b2f2.jpg,DWM9B19,DWM9B19,True
20210204_135135788972_jpg.rf.7cc4202995868ee287edaaad69418d59.jpg,DWM9B19,DWM9B19,True
20210204_135137744525_jpg.rf.84bb0b748af3ea3504ce5422aeb5c345.jpg,OKK0G99,OKK0G99,True
20210204_135138975701_jpg.rf.e6da67d5e97dc4d12e7d71bd8768e5b0.jpg,PJX3846,PJX3846,True
20210204_135139147000_jpg.rf.50ec92755be53564fee42b66f0b183d9.jpg,FQE2547,FQE2547,True
20210204_135139147000_jpg.rf.5fffdb6a89538580955659b64230b5d1.jpg,FQE2547,FQE2547,True
20210204_135139147000_jpg.rf.a268de41cd02f25322a7ae7d7b8cae9e.jpg,FQE2547,FQE2547,True
20210204_135139456863_jpg.rf.fb2203f77fff3bb76183f6b253fd4ba0.jpg,MROI994,MROI994,True
20210204_135139517863_jpg.rf.a8467a31cb70f52883943dbdf4fc8592.jpg,MRQI994,MRDI994,False
20210204_135139774864_jpg.rf.66ed3c57479cb9cc0567ea7226040fa4.jpg,NYH272I,NYHI272I,False
20210204_135139774864_jpg.rf.abc6e4676226f23b63f48e7e6693f626.jpg,NYH272I,NYH272I,True
20210204_135141974151_jpg.rf.abaae0e486056d6baa87f22be12eb34b.jpg,PZS4436,PZS4436,True
20210204_135143022435_jpg.rf.01a0023bc5d14c1ebaf6d35a3748a888.jpg,OUR4O37,OUR4O37,True
20210204_135143022435_jpg.rf.b0649a16166d96c044867355962cd3f5.jpg,OUR4O37,OUR4O37,True
20210204_135143122473_jpg.rf.7b17a331bb862c2fc2dc475806a4313d.jpg,OUR4O37,OUR4O37,True
20210204_135143273058_jpg.rf.2b90db5cac17ce6f25fe3529f9cc1a6d.jpg,DMM8924,DMM8924,True
20210204_135143532058_jpg.rf.fe4491660db5cfe35f17abc7cae8d635.jpg,HNA6I34,HNA6I34,True
20210204_135144201996_jpg.rf.e48491807a9c550ba99a5d2ec092dc0c.jpg,PLA4259,PLA4259,True
20210204_135144201996_jpg.rf.eb3a26196fcfa9b2ca7b3e5dee482509.jpg,PLA4259,PLA4259,True
20210204_135144371303_jpg.rf.cbce125ffc6a4da824c13e60d98c7838.jpg,OUJ26I4,OUJ26I4,True
20210204_135145572595_jpg.rf.f315620483e5454b4406b49b05b8ca37.jpg,JMKI8OI,JMKI8OI,True
20210204_135145658745_jpg.rf.9c2dc0d6144704049d3203f84d089594.jpg,JSCO237,JSCO237,True
20210204_135145658745_jpg.rf.a7c91d2d43ede5fec5067946d31dddcd.jpg,JSCO237,JSCO237,True
20210204_135145705624_jpg.rf.e2ddac81a31b6cf30622e5840adac68c.jpg,JSCO237,JSCO237,True
20210204_135145975200_jpg.rf.1e353e9b4474621610ca686878445bef.jpg,OYG4H68,OYG4H68,True
20210204_135147229918_jpg.rf.2ee903be1a5580edb15f6edc169a0778.jpg,MOE2I28,MOE2I28,True
20210204_135147229918_jpg.rf.dbb85ab41a6e066bed4e2b6e3716295b.jpg,MOE2I28,MOE2I28,True
20210204_135147289851_jpg.rf.6b4c3ba9fee957ff155a494be093debb.jpg,MOE2I28,MOE2I28,True
20210204_135147964615_jpg.rf.94de2e59f62f87907027b8e6cdb20fae.jpg,CPXOO2O,CPXOO2O,True
20210204_135149434408_jpg.rf.42d33b574f03b99712a0bec6e80d1b67.jpg,JRFII39,JRFII39,True
20210204_135151121973_jpg.rf.bfff384eb463094de1323ce693be6455.jpg,PKYIO2I,PKYIO2I,True
20210204_135151424196_jpg.rf.27d08fe6d7c890c13ba4b3bc623fdab0.jpg,JPKI799,JPKI799,True
20210204_135151565489_jpg.rf.b22aabea1eb1a2a1a962259302a22fde.jpg,JQN4342,JQOM4342,False
20210204_135151746991_jpg.rf.85b227119c172f2ef18cf1de5cf718f8.jpg,PBC5589,PBC5589,True
20210204_135151746991_jpg.rf.ac1b27ab71265284b8d9081b3c634704.jpg,PBC5589,PBC5589,True
20210204_135151918224_jpg.rf.d9d3c42a39bcc11068b6ecfa919db3f5.jpg,PBC5589,PBC5589,True
20210204_135152018962_jpg.rf.44b8f910176a8fd456fc735f9222c950.jpg,JOW7663,JOW7663,True
20210204_135152886234_jpg.rf.5445d901221663d7647badfe46e49348.jpg,NTI6382,NTI6382,True
20210204_135152886234_jpg.rf.d285dfadf044430a69318a9cdde15af9.jpg,NTI6382,NTI6382,True
20210204_135153953981_jpg.rf.4c1859e07f33e9f11d5e8e760201c675.jpg,OFS2222,OFS2222,True
20210204_135155032280_jpg.rf.ecb8afc4b3bcf11282f9d9f9c6ffdb40.jpg,EZOOI64,EZOOI64,True
20210204_135157518737_jpg.rf.25341f51e18368bed95e7402b67b7f01.jpg,NZF9276,NZF9276,True
20210204_135158574369_jpg.rf.66f25867e22fb15311f6ec35546ee868.jpg,PLB9I89,PLB9I89,True
20210204_135159688354_jpg.rf.199456cef3b0b5f9ea8bc022d4eab11a.jpg,JLS7769,JLS7769,True
20210204_135200517010_jpg.rf.9649f7e958f5e47410247fe4e782c941.jpg,FJD6A98,FJD6A98,True
20210204_135200731080_jpg.rf.acb6e24155f59eb8e9ee9770781d93fc.jpg,JMF545I,JMF545I,True
20210204_135200823674_jpg.rf.8cc2b79ea6968bcfb600c88dd54cbaa0.jpg,QUC7238,QUC7238,True
20210204_135201479725_jpg.rf.6d6f7f394a20cd2e19041fa44610e722.jpg,HOI5O3I,HOI5O3I,True
20210204_135203483953_jpg.rf.8b152308a505faca565f50d8e383796e.jpg,PZA3A94,PZA3A94,True
20210204_135204286139_jpg.rf.d73ca9a790555266030bf7175591960b.jpg,PJM74O7,PJM74O7,True
20210204_135205305112_jpg.rf.3ba3ba0c4dcd7b05df092ffe056a2e52.jpg,JSX75I5,LSXG75IJ,False
20210204_135205305112_jpg.rf.9302f81225fcca0ebee5aa917c646a6a.jpg,JSX75I5,JL5SXG75IJ5,False
20210204_135205688604_jpg.rf.b437dc6b7739bd7adb5bf39999793232.jpg,QBC23O8,QBC23O8,True
20210204_135206220175_jpg.rf.98d5e643042530e056b04fdfbbc79eda.jpg,OUSI3I6,OUSI3I6,True
20210204_135206220175_jpg.rf.bb2782e0592d818ba372e527bc43d280.jpg,OUSI3I6,OUSI3I6,True
20210204_135206220175_jpg.rf.d436dfd7e2424ceebcb058a41da7ef62.jpg,OUSI3I6,OUSI3I6,True
20210204_135206443720_jpg.rf.6f1edba1d1a97619d6462c8bcaf697fb.jpg,OLB7I58,OLB7I58,True
20210204_135207239434_jpg.rf.b6f8be3a9392e72eccee90e50b25ac57.jpg,JPS6O7O,JPS6O7O,True
20210204_135208868193_jpg.rf.9cc56c29cba4a7941194d1635b6be7cd.jpg,NZV286O,NZV286O,True
20210204_135211907156_jpg.rf.3010844baeb96678e26eeb024138dd4f.jpg,OKLO8I8,OKLO8I8,True
20210204_135213422482_jpg.rf.9c0e8b23d25bde4a8666c6b529815aef.jpg,OUK293O,OUK293O,True
20210204_135213553589_jpg.rf.59e833421d61019c8c236bbf467da45e.jpg,HDV8558,HDV8558,True
20210204_135216408155_jpg.rf.db1a35da09021180e0f3603020460d11.jpg,PLQ9A16,PLQ9A16,True
20210204_135218745133_jpg.rf.65156c5196a860d1b174808dfb083625.jpg,IYWI46O,IYWI46O,True
20210204_145801474508_jpg.rf.7a25b8fd099f187d6b288e9e004bf4b7.jpg,NIY3C23,NKYI3ECJ23,False
20210204_145801678404_jpg.rf.3b11c7fc7626df16f59e582b86788de0.jpg,LSGI3OO,ILSGI3OO,False
20210204_145802549620_jpg.rf.2f17fe8366b3e173da1ac2fec10fc142.jpg,NGRI485,NGRI485,True
20210204_145802793389_jpg.rf.665ba748194a0d1e6aa545b11ac42957.jpg,JSK75I8,JSK75I8,True
20210204_145803045045_jpg.rf.e7743da46f2e62eea58baf98cac8b197.jpg,HI7E6K8,JHIE76KB8,False
20210204_145803115570_jpg.rf.7915ec9ac00099dd44a830c8aead7e08.jpg,5H7O3F6,5H7O3F6,True
20210204_145803115570_jpg.rf.934a3d27a3de554a55d10920bb527f14.jpg,5H7O3F6,5H7O3F6,True
20210204_145803751555_jpg.rf.35c4f152e445a30153b40f884e19d126.jpg,LUCO666,JLUCO666,False
20210204_145803751555_jpg.rf.58c0d8b52a24b78f07cf18a4ae902bed.jpg,LUCO666,LUCO666,True
20210204_145805439871_jpg.rf.551799fba4a1fa1a6261dd648193a408.jpg,QMU5549,QMU5549,True
20210204_145808905782_jpg.rf.6f9de672ff7eb74580fee3cfa4b5bdb5.jpg,O58W6XO,O58W6XO,True
20210204_145809428055_jpg.rf.4236bfe5ce694cb51adfc780500d1fbb.jpg,P93W3S3,P93W3S3,True
20210204_145809428055_jpg.rf.ee59f98ff8a43aaa25eb33fe25747ba7.jpg,P93W3S3,P93W3S3,True
20210204_145809508053_jpg.rf.3f2e066308e8d16e7668bef15dc4b46e.jpg,8Q2Q2NO,8Q2Q2NO,True
20210204_145809508053_jpg.rf.95baa7ae49fc6631f109527a8fc56869.jpg,8Q2Q2NO,8Q2Q2NO,True
20210204_145809625472_jpg.rf.4d3a8f3ba828c2c0b2c7351aa2955079.jpg,7QEU8S4,7QEU8S4,True
20210204_145809694500_jpg.rf.50d6394ebee7345bed987c459dbc3deb.jpg,PI3U2V6,PI3U2V6,True
20210204_145809810401_jpg.rf.64d8aaef578d20e6c6f2b65efad392c1.jpg,OLP5592,OLP5592,True
20210204_145809810401_jpg.rf.bf4f441953480b83ec450eaf7632edac.jpg,OLP5592,OLP5592,True
20210204_145809863805_jpg.rf.bc1a4be2425d9a90c5918ccb26bac072.jpg,HOF67O2,HOQF67O2,False
20210204_145810079984_jpg.rf.c4cbb6de61f56f6c472f16c99deefa9e.jpg,4P6W34M,4P6W3M4,False
20210204_145810226975_jpg.rf.381e8f381eb06efaa07b2039efedaa1a.jpg,P8OY8OI,P8OY8OI,True
20210204_145810314988_jpg.rf.b4bd4afad1fd51e9b80ca9efe105aeed.jpg,Q1PBV26,Q1PBV26,True
20210204_145810380410_jpg.rf.c262a46bcaaeac7c5b70279d609788c0.jpg,PI7Z7A7,PI7Z7A7,True
20210204_145810565311_jpg.rf.2da6ec834215e93cc893a6ff3fc1948a.jpg,ONE2389,OME2389,False
20210204_145810565311_jpg.rf.e78cee46c6eaccf96440d0553dd7ebb2.jpg,ONE2389,OME2389,False
20210204_145811129164_jpg.rf.0f7f178c82b6172bd6554109c89b15cd.jpg,HHZ6946,HHZ6946,True
20210204_145811129164_jpg.rf.f6dbecf8f49df575fab42bf2672900de.jpg,HHZ6946,HHZ6946,True
20210204_145811479060_jpg.rf.b3d53227316a94585fb70496999f9b9e.jpg,FHD3A38,FHD3A38,True
20210204_145811479060_jpg.rf.e2d39e15c18cbb8540e169db549fbf4a.jpg,FHD3A38,FHD3A38,True
20210204_145811714735_jpg.rf.053320c3db219c873e70ac1101f1787f.jpg,QXZ7J28,QXZ7J28,True
20210204_145812300454_jpg.rf.3f5c840837c1f23f4139af3d0fa0f950.jpg,QOK8857,QOK8857,True
20210204_145812369480_jpg.rf.8d5d1501a45bf086d54dbcb8dfaeb012.jpg,PZF2O25,PZF2O25,True
20210204_145812485385_jpg.rf.1af939273ded488aa0de262135da4afa.jpg,PZKO355,PZKO355,True
20210204_145812485385_jpg.rf.7ca57c6b66c815ec54846480dd472b29.jpg,PZKO355,PZKO355,True
20210204_145812654672_jpg.rf.07363c071f8eb0916e969e580e7a0c1e.jpg,HBN3O54,HBN3O54,True
20210204_145812833079_jpg.rf.2dcea0d1508189c4bd82505f48f7ada6.jpg,JGSI697,JGSI697,True
20210204_145812833079_jpg.rf.a29d3133909e64abf61aa51d78b1f06d.jpg,JGSI697,JGSI697,True
20210204_145812886484_jpg.rf.d83ef1a3b6202323cf6238e3495fd44f.jpg,GXO6224,GXO6224,True
20210204_145813459962_jpg.rf.59cbb295328f733bfb21ed1d4532e148.jpg,QWV7673,QWV7673,True
20210204_145813530442_jpg.rf.2ff0ce7908677c1a7a3c5711d9b3ab98.jpg,ENY8H46,ENY8H46,True
20210204_145813590877_jpg.rf.8d634315710bc30a6d779da047c56932.jpg,DAU0C49,DAU0C49,True
20210204_145813661348_jpg.rf.3e4bcb00220edd0268058e2b732f6b7e.jpg,PUI64IO,PUI64IO,True
20210204_145814199427_jpg.rf.a83592b08de6256b108a2cdeed274bd0.jpg,OQP4646,OQP4646,True
20210204_145814199427_jpg.rf.b3446f79305b799915da57a10ab12a23.jpg,OQP4646,OQP4646,True
20210204_145814299710_jpg.rf.fb65cd179257fae9b3b338280da84870.jpg,PWQO268,PWQO268,True
20210204_145814600493_jpg.rf.ae71ad1396f3782d91f986d83dfabcfa.jpg,IH3K66X,IH3K6X6,False
20210204_145815133098_jpg.rf.95b6ab6185d89ef1bccfcad7cdbd8380.jpg,OPN965O,OPN965O,True
20210204_145815671848_jpg.rf.2fbfd3c8159bfd8fb09d3b03ea2b4425.jpg,FIN9D44,FIN9D44,True
20210204_145815671848_jpg.rf.d4fc73741b3129af3edf7ef6a536ace6.jpg,FIN9D44,FIN9D44,True
20210204_145816203954_jpg.rf.1a4516eff6eaf74fb66ce44f1183915f.jpg,O7Q49B7,O7Q49B7,True
20210204_145816203954_jpg.rf.28d1913128877118a8bd884dd54b6130.jpg,O7Q49B7,O7Q49B7,True
20210204_145816272974_jpg.rf.900b6add2e1d16391292badcbfec657a.jpg,M9T6OC3,M9T6OC3,True
20210204_145816889943_jpg.rf.d91aecdd1a40df0dd84c09aee01b3244.jpg,MRYO329,MRYO329,True
20210204_145817221639_jpg.rf.91b1966f710a83b863c91f7e50ebf3fa.jpg,NCR7896,NCR7896,True
20210204_145817369786_jpg.rf.d1940092d74f1f49f1cf0cb5f80d5d42.jpg,H2M6IA8,H2M68AI8,False
20210204_145817653812_jpg.rf.c097c9c1154b36230d5df024f7979fa7.jpg,QUZ39I9,QUZ39I9,True
20210204_145817895444_jpg.rf.58d05103392bc63a3049b60b3d8c5566.jpg,OOJO369,OOJO369,True
20210204_145818417132_jpg.rf.b025a1b9895ac6114c2db7f3250eefd9.jpg,HIF9V42,HIF9V42,True
20210204_145818417132_jpg.rf.d7113d46091125df012b07d0c5b5f738.jpg,HIF9V42,HIF9V42,True
20210204_145818479537_jpg.rf.4573d2e11daf795540af647a494b92fa.jpg,OO8QOF6,OO8QOF6,True
20210204_145818610452_jpg.rf.1f2c057df9693442719c7286dc9c9abd.jpg,NYE2I69,NYE2I69,True
20210204_145818610452_jpg.rf.2c702db2d7d987cf23a6ec06cbe38035.jpg,NYE2I69,NMYE2I69,False
20210204_145818610452_jpg.rf.cf91aabbb3b8c46ea506d6cdfacf6a21.jpg,NYE2I69,NYE2I69,True
20210204_145818911271_jpg.rf.a9b60c11787b06efa18b1978e8db56a6.jpg,4RIF5A8,4RIF5A8,True
20210204_145819127125_jpg.rf.7c01818f0193180bf7f3c66c29d552b0.jpg,8OOLIQ4,8OOLIQ4,True
20210204_145819444015_jpg.rf.8365ddb4e27c46f93084558757d13499.jpg,HBM8J94,HBM8J94,True
20210204_145820252303_jpg.rf.e1285e6a13ece88da8d9011debe8afd3.jpg,PWK8766,PWK8766,True
20210204_145820252303_jpg.rf.f2c5cc555a41e6fa0d2cdd4c2a42b969.jpg,PWK8766,PWK8766,True
20210204_145820598028_jpg.rf.18e57f3266347f63e330ad259eff0cd9.jpg,2H7M32A,J2H7WM3X2,False
20210204_145822037773_jpg.rf.cf49a4039917d83554ec3c90aa548034.jpg,OXJ38OI,OXJ38OI,True
20210204_145822410159_jpg.rf.df4df6e7c8673930df9ce1ec57a1603d.jpg,Q63XIMO,Q63XIMO,True
20210204_145822926719_jpg.rf.911c17fca5a8a7d9c1a36e16ee536d60.jpg,GVTI535,GVTI535,True
20210204_145822926719_jpg.rf.995bc7ef5a4e3821c5b2bb91c6c04935.jpg,GVTI535,GVTI535,True
20210204_145822926719_jpg.rf.bbe6d20226ee8ee4f4edc0d6ec124ab3.jpg,GVTI535,GVTI535,True
20210204_145823958751_jpg.rf.425d72b97bd40633468b0d6e1d928273.jpg,PUZ45I9,PUZ45I9,True
20210204_145823958751_jpg.rf.f6a0326df9660e8e18156e81f91783b4.jpg,PUZ45I9,PUZ45I9,True
20210204_145824177464_jpg.rf.32d47f4b01a26c349b7dec656cd5d72e.jpg,P94X8LI,P94X8LI,True
20210204_145824177464_jpg.rf.d98d99b11dbbe70fc6057fc2e6383dcb.jpg,P94X8LI,P94X8LIE,False
20210204_145824281241_jpg.rf.6cd44e386bac6be6afa6aa8f1713bfd7.jpg,DSK29O6,DSK29O6,True
20210204_145824346240_jpg.rf.20351178b7117dda7fb333cf7d65b52b.jpg,HJD7728,HJD7728,True
20210204_145824465237_jpg.rf.42af11e3aa6364dbbdcf7a4526777d1c.jpg,NXXI85I,NXXI85I,True
20210204_145824758238_jpg.rf.0180f75b3a8d241c1e13034fb9f40f06.jpg,HGH2275,HGH2275,True
20210204_145824828242_jpg.rf.7b1cb460372e3cbd1027a6bf5be7f1ae.jpg,OPS9666,OPS9666,True
20210204_145825714632_jpg.rf.b8c57dc39700839abf510e5cf966d0e7.jpg,HKZ6448,HKZ6448,True
20210204_145825783647_jpg.rf.7b1c7d79a5f6158163b9d66519796979.jpg,QMW7I92,QOMW7I92,False
20210204_145825783647_jpg.rf.b74f186c1cf99bf1c734f46415a95117.jpg,QMW7I92,QMW7I92,True
20210204_145825899555_jpg.rf.e579235c3d2e4cb30c185101fc24f4bf.jpg,GXG664I,GXG664I,True
20210204_145826458874_jpg.rf.578fd54738b1e5e47ebf7c909a843b26.jpg,ERX2O38,ERX2O38,True
20210204_145826458874_jpg.rf.936295fcb2c82cfd75a10e94dc7b8dd1.jpg,ERX2O38,ERX2O38,True
20210204_145826648350_jpg.rf.a8bf51753a26bf7a047f35d272ed24f6.jpg,IH6H8I8,HII6H88I,False
20210204_145826700725_jpg.rf.49be770103158db3729bf163b1e53f2d.jpg,HNG8923,HNG8923,True
20210204_145827061380_jpg.rf.a1c5bf42a1bb28d87ff5a1825cdcbe3e.jpg,HDF63O4,HDF63O4,True
20210204_145827421607_jpg.rf.705ec139fcb9eef3442392c003edfa67.jpg,RFY0F38,RFY0F38,True
20210204_145827583835_jpg.rf.1d4b11e3da61334e625399ee445d93ea.jpg,PZV5662,PZV5662,True
20210204_145827583835_jpg.rf.8212ef13903a48cc67c3aefec46b0fdb.jpg,PZV5662,PZV5662,True
20210223_082232642385_jpg.rf.f8908a170b2fd2bc9193efde01207233.jpg,CXA58I6,CXA58I6,True
20210223_082247028553_jpg.rf.b98ced1c347b6cc7de9d57881ef421ef.jpg,JSX6O3I,JSX6O3I,True
20210223_082345053903_jpg.rf.8d08c05948ff8d5ae8b5829554048073.jpg,OUI246O,OUI246O,True
20210223_082347302592_jpg.rf.97f1ba5a480b8b381c4d73a3c16a793f.jpg,IO3UOJ8,O33UOJ88,False
20210223_082350199958_jpg.rf.27ae0ede0718700b75613703b5bd5759.jpg,PLH9I2I,PLH9I2I,True
20210223_082353954498_jpg.rf.030fb5222a932cae7b7c8975e9ab5d64.jpg,JRTOI83,JRTOI83,True
20210223_082407791736_jpg.rf.3bc245128e748f1c1dd3a94751d8fc02.jpg,JOYO26O,JOYO26O,True
